timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)"
1645607155,"2022-02-23 09:05:55",1,55,21.842312,5.0316925,1,4,22,10
1645607215,"2022-02-23 09:06:55",2,55,13.757234,1.4427726,2,4,14,3
1645607275,"2022-02-23 09:07:55",2,55,4.989282,5.9107246,2,4,5,12
1645607335,"2022-02-23 09:08:55",1,60,15.469555,2.520477,1,5,15,5
1645607395,"2022-02-23 09:09:55",2,63,3.520477,3.4489765,2,5,4,7
1645607455,"2022-02-23 09:10:55",2,61,11.359238,4.857362,2,5,11,10
1645607515,"2022-02-23 09:11:55",2,63,14.911482,4.85663,2,5,15,10
1645607575,"2022-02-23 09:12:55",1,56,11.061895,1,1,4,11,2
1645607635,"2022-02-23 09:13:55",2,64,9.704771,4.266033,2,5,10,9
1645607695,"2022-02-23 09:14:55",1,51,10.037416,1.6067305,1,4,10,3
1645607755,"2022-02-23 09:15:55",1,64,11.500272,5.0334015,1,5,12,10
1645607815,"2022-02-23 09:16:55",1,68,8.361704,4.463849,0,5,8,9
1645607875,"2022-02-23 09:17:55",0,67,22.978802,3.1761608,0,5,23,6
1645607935,"2022-02-23 09:18:55",0,69,14.2726755,6.064688,0,6,14,12
1645607995,"2022-02-23 09:19:55",0,70,15.984436,3.5697286,0,6,16,7
1645608055,"2022-02-23 09:20:55",0,70,19.5546,5.9715786,0,6,20,12
1645608115,"2022-02-23 09:21:55",0,51,11.410632,2.269203,0,4,11,5
1645608175,"2022-02-23 09:22:55",0,55,13.114907,1.8764288,0,4,13,4
1645608235,"2022-02-23 09:23:55",14,65,15.65254,2.992581,13,5,16,6
1645608295,"2022-02-23 09:24:55",14,70,7.611387,4.2310696,13,6,8,8
1645608355,"2022-02-23 09:25:55",14,69,16.446344,3.0933394,13,6,16,6
1645608415,"2022-02-23 09:26:55",14,72,17.943197,4.875644,13,6,18,10
1645608475,"2022-02-23 09:27:55",14,72,16.861338,1.1934805,13,6,17,2
1645608535,"2022-02-23 09:28:55",14,73,7.3275695,2.9361556,13,6,7,6
1645608595,"2022-02-23 09:29:55",14,72,24.17312,4.3211536,13,6,24,9
1645608655,"2022-02-23 09:30:55",13,75,10.675896,1,13,6,11,2
1645608715,"2022-02-23 09:31:55",14,73,10.519571,2.323033,14,6,11,5
1645608775,"2022-02-23 09:32:55",14,73,14.410256,4.9653707,14,6,14,10
1645608835,"2022-02-23 09:33:55",14,73,12.759546,5.4835553,13,6,13,11
1645608895,"2022-02-23 09:34:55",14,74,14.309744,2.0348637,14,6,14,4
1645608955,"2022-02-23 09:35:55",14,74,8.605512,1.7500434,13,6,9,4
1645609015,"2022-02-23 09:36:55",14,74,13.916121,4.5392985,13,6,14,9
1645609075,"2022-02-23 09:37:55",14,75,13.0155525,4.0679007,13,6,13,8
1645609135,"2022-02-23 09:38:55",14,50,26.66932,6.203179,13,4,27,12
1645609195,"2022-02-23 09:39:55",14,44,40.743362,4.871599,13,4,41,10
1645609255,"2022-02-23 09:40:55",13,40,18.610909,3.4658852,13,3,19,7
1645609315,"2022-02-23 09:41:55",13,41,5.166942,3.6887016,13,3,5,7
1645609375,"2022-02-23 09:42:55",14,56,12.59163,4.046183,13,4,13,8
1645609435,"2022-02-23 09:43:55",13,47,12.717184,1.3975894,13,4,13,3
1645609495,"2022-02-23 09:44:55",13,47,16.554544,2.4821215,12,4,17,5
1645609555,"2022-02-23 09:45:55",13,40,23.637894,4.4668684,12,3,24,9
1645609615,"2022-02-23 09:46:55",13,46,24.036728,4.203437,13,4,24,8
1645609675,"2022-02-23 09:47:55",13,62,18.481075,3.1453424,12,5,18,6
1645609735,"2022-02-23 09:48:55",13,69,39.433247,7.844183,12,6,39,16
1645609795,"2022-02-23 09:49:55",12,58,24.026438,3.1756177,12,5,24,6
1645609855,"2022-02-23 09:50:55",12,62,30.433784,4.266996,12,5,30,9
1645609915,"2022-02-23 09:51:55",13,63,35.387848,4.9079843,12,5,35,10
1645609975,"2022-02-23 09:52:55",13,68,31.066824,6.1189446,12,5,31,12
1645610035,"2022-02-23 09:53:55",12,72,38.675114,8.123413,12,6,39,16
1645610095,"2022-02-23 09:54:55",13,73,9.123413,1,12,6,9,2
1645610155,"2022-02-23 09:55:55",0,77,2,1,0,6,2,2
1645610215,"2022-02-23 09:56:55",0,82,25.32436,3.054773,0,7,25,6
1645610275,"2022-02-23 09:57:55",0,86,4.0547733,1,0,7,4,2
1645610335,"2022-02-23 09:58:55",0,87,37.50367,6.7120557,0,7,38,13
1645610395,"2022-02-23 09:59:55",0,85,33.96954,5.6068826,0,7,34,11
1645610455,"2022-02-23 10:00:55",0,84,36.119442,5.42912,0,7,36,11
1645610515,"2022-02-23 10:01:55",0,77,37.161674,5.422178,0,6,37,11
1645610575,"2022-02-23 10:02:55",0,75,31.120136,5.467479,0,6,31,11
1645610635,"2022-02-23 10:03:55",0,72,28.338121,5.4008365,0,6,28,11
1645610695,"2022-02-23 10:04:55",0,76,34.808887,4.688426,0,6,35,9
1645610755,"2022-02-23 10:05:55",0,77,37.54352,6.884779,0,6,38,14
1645610815,"2022-02-23 10:06:55",0,77,27.63954,4.558491,0,6,28,9
1645610875,"2022-02-23 10:07:55",0,78,41.863358,7.981036,0,6,42,16
1645610935,"2022-02-23 10:08:55",0,77,8.981036,1,0,6,9,2
1645610995,"2022-02-23 10:09:55",0,77,20.642057,4.506801,0,6,21,9
1645611055,"2022-02-23 10:10:55",0,78,5.506801,1,0,6,6,2
1645611115,"2022-02-23 10:11:55",12,79,38.93559,7.846754,12,6,39,16
1645611175,"2022-02-23 10:12:55",12,78,22.721767,2.2820008,11,6,23,5
1645611235,"2022-02-23 10:13:55",12,77,19.090687,3.680382,12,6,19,7
1645611295,"2022-02-23 10:14:55",13,78,21.219778,1.616982,12,6,21,3
1645611355,"2022-02-23 10:15:55",13,79,23.68483,5.2071323,12,6,24,10
1645611415,"2022-02-23 10:16:55",14,78,36.190147,6.2734375,13,6,36,13
1645611475,"2022-02-23 10:17:55",13,80,46.651222,8.5876255,12,6,47,17
1645611535,"2022-02-23 10:18:55",13,85,24.04374,2.936177,12,7,24,6
1645611595,"2022-02-23 10:19:55",12,84,25.872433,3.8220515,12,7,26,8
1645611655,"2022-02-23 10:20:55",13,86,30.118656,4.2223687,12,7,30,8
1645611715,"2022-02-23 10:21:55",13,90,19.226023,2.127285,12,7,19,4
1645611775,"2022-02-23 10:22:55",13,91,6.4149547,1.2147729,12,7,6,2
1645611835,"2022-02-23 10:23:55",13,91,2.214773,1,12,7,2,2
1645611895,"2022-02-23 10:24:55",13,89,2,1,12,7,2,2
1645611955,"2022-02-23 10:25:55",13,89,2,1,12,7,2,2
1645612015,"2022-02-23 10:26:55",12,88,8.913015,1.4466531,12,7,9,3
1645612075,"2022-02-23 10:27:55",13,86,24.638195,4.367001,13,7,25,9
1645612135,"2022-02-23 10:28:55",14,84,29.377836,4.7798657,13,7,29,10
1645612195,"2022-02-23 10:29:55",13,83,16.383457,1.6231942,13,7,16,3
1645612255,"2022-02-23 10:30:55",13,83,13.204725,1,12,7,13,2
1645612315,"2022-02-23 10:31:55",13,83,17.642014,4.848746,12,7,18,10
1645612375,"2022-02-23 10:32:55",13,82,23.6756,3.425887,12,7,24,7
1645612435,"2022-02-23 10:33:55",13,80,18.123901,3.1828513,12,6,18,6
1645612495,"2022-02-23 10:34:55",13,82,18.455849,2.6191306,12,7,18,5
1645612555,"2022-02-23 10:35:55",13,83,3.6191306,1,12,7,4,2
1645612615,"2022-02-23 10:36:55",13,81,18.64017,3.666396,13,6,19,7
1645612675,"2022-02-23 10:37:55",13,82,17.046322,2.4910111,13,7,17,5
1645612735,"2022-02-23 10:38:55",13,81,3.4910111,1,13,6,3,2
1645612795,"2022-02-23 10:39:55",13,80,19.335823,3.76274,12,6,19,8
1645612855,"2022-02-23 10:40:55",13,80,22.816683,3.3200986,12,6,23,7
1645612915,"2022-02-23 10:41:55",13,80,23.713604,7.0612044,12,6,24,14
1645612975,"2022-02-23 10:42:55",13,82,8.061205,1,12,7,8,2
1645613035,"2022-02-23 10:43:55",12,80,20.43651,3.975855,12,6,20,8
1645613095,"2022-02-23 10:44:55",13,82,22.941359,3.3063457,12,7,23,7
1645613155,"2022-02-23 10:45:55",12,81,40.085247,6.1891136,11,6,40,12
1645613215,"2022-02-23 10:46:55",11,0,,,10,0,0,0
1645613275,"2022-02-23 10:47:55",10,223,74.01414,11.156606,9,18,90,22
1645613335,"2022-02-23 10:48:55",8,261,40.05952,10.092823,7,21,40,20
1645613395,"2022-02-23 10:49:55",8,178,25.804262,6.641721,7,14,26,13
1645613455,"2022-02-23 10:50:55",0,113,41.457825,7.84892,0,9,41,16
1645613515,"2022-02-23 10:51:55",0,125,70.50832,12.360696,0,10,84,25
1645613575,"2022-02-23 10:52:55",0,81,48.784245,6.483845,0,6,49,13
1645613635,"2022-02-23 10:53:55",0,96,21.88367,1.5160422,0,8,22,3
1645613695,"2022-02-23 10:54:55",0,105,19.28767,3.5453303,0,8,19,7
1645613755,"2022-02-23 10:55:55",0,111,12.046317,1,0,9,12,2
1645613815,"2022-02-23 10:56:55",0,113,18.969538,2.684435,0,9,19,5
1645613875,"2022-02-23 10:57:55",0,113,,,0,9,0,0
1645613935,"2022-02-23 10:58:55",0,109,10.661306,1,0,9,11,2
1645613995,"2022-02-23 10:59:55",0,106,13.37178,2.3608503,0,8,13,5
1645614055,"2022-02-23 11:00:55",9,105,14.891165,2.1319525,8,8,15,4
1645614115,"2022-02-23 11:01:55",8,104,7.3703346,1.3140807,8,8,7,3
1645614175,"2022-02-23 11:02:55",9,104,9.953539,2.5472312,8,8,10,5
1645614235,"2022-02-23 11:03:55",9,107,11.251623,1.3616647,8,9,11,3
1645614295,"2022-02-23 11:04:55",9,109,17.861494,2.936973,8,9,18,6
1645614355,"2022-02-23 11:05:55",8,109,14.851015,1.9406006,8,9,15,4
1645614415,"2022-02-23 11:06:55",9,113,23.193924,3.2389848,8,9,23,6
1645614475,"2022-02-23 11:07:55",8,115,4.238985,1,8,9,4,2
1645614535,"2022-02-23 11:08:55",8,115,2,1,8,9,2,2
1645614595,"2022-02-23 11:09:55",8,114,8.327942,1,8,9,8,2
1645614655,"2022-02-23 11:10:55",9,108,5.8710904,1,8,9,6,2
1645614715,"2022-02-23 11:11:55",10,105,7.031467,1,9,8,7,2
1645614775,"2022-02-23 11:12:55",9,101,17.168217,2.4386492,9,8,17,5
1645614835,"2022-02-23 11:13:55",10,100,17.505287,,9,8,18,0
1645614895,"2022-02-23 11:14:55",9,99,23.973059,2.4167254,8,8,24,5
1645614955,"2022-02-23 11:15:55",9,100,15.39051,1.9544412,8,8,15,4
1645615015,"2022-02-23 11:16:55",9,103,19.300835,3.5279217,9,8,19,7
1645615075,"2022-02-23 11:17:55",9,107,17.151737,1.7360855,9,9,17,3
1645615135,"2022-02-23 11:18:55",9,106,9.38074,1,8,8,9,2
1645615195,"2022-02-23 11:19:55",9,102,17.631437,3.3331969,9,8,18,7
1645615255,"2022-02-23 11:20:55",8,100,4.3331966,1,8,8,4,2
1645615315,"2022-02-23 11:21:55",8,100,22.876825,3.335372,8,8,23,7
1645615375,"2022-02-23 11:22:55",9,102,19.513226,2.699072,8,8,20,5
1645615435,"2022-02-23 11:23:55",9,102,19.36128,2.557065,9,8,19,5
1645615495,"2022-02-23 11:24:55",9,98,9.573373,1,8,8,10,2
1645615555,"2022-02-23 11:25:55",8,99,7.666048,1,8,8,8,2
1645615615,"2022-02-23 11:26:55",8,97,13.720574,1,8,8,14,2
1645615675,"2022-02-23 11:27:55",10,100,17.614655,2.7552092,9,8,18,6
1645615735,"2022-02-23 11:28:55",9,106,3.7552092,1,9,8,4,2
1645615795,"2022-02-23 11:29:55",8,121,2,1,7,10,2,2
1645615855,"2022-02-23 11:30:55",6,132,6.658139,2.8209546,6,11,7,6
1645615915,"2022-02-23 11:31:55",4,145,3.8209546,1,3,12,4,2
1645615975,"2022-02-23 11:32:55",2,140,15.533027,1.4210833,2,11,16,3
1645616035,"2022-02-23 11:33:55",2,0,,,2,0,0,0
1645616095,"2022-02-23 11:34:55",2,122,9.180142,1,2,10,9,2
1645616155,"2022-02-23 11:35:55",2,121,8.913238,1,2,10,9,2
1645616215,"2022-02-23 11:36:55",2,122,7.9074345,1,2,10,8,2
1645616275,"2022-02-23 11:37:55",2,124,5.5555334,1,2,10,6,2
1645616335,"2022-02-23 11:38:55",2,124,3.214122,1,2,10,3,2
1645616395,"2022-02-23 11:39:55",2,122,2,1,2,10,2,2
1645616455,"2022-02-23 11:40:55",3,122,7.572855,2.297187,3,10,8,5
1645616515,"2022-02-23 11:41:55",2,95,14.68216,1.225649,2,8,15,2
1645616575,"2022-02-23 11:42:55",2,74,13.985335,3.450838,2,6,14,7
1645616635,"2022-02-23 11:43:55",2,78,5.4111347,1,2,6,5,2
1645616695,"2022-02-23 11:44:55",4,85,20.833595,5.056426,4,7,21,10
1645616755,"2022-02-23 11:45:55",5,96,34.731876,4.055046,4,8,35,8
1645616815,"2022-02-23 11:46:55",5,107,16.123257,1,4,9,16,2
1645616875,"2022-02-23 11:47:55",5,113,25.195896,3.3112588,4,9,25,7
1645616935,"2022-02-23 11:48:55",5,115,23.985792,3.6732302,5,9,24,7
1645616995,"2022-02-23 11:49:55",5,114,25.486828,3.168162,5,9,25,6
1645617055,"2022-02-23 11:50:55",5,94,30.462536,6.675382,5,8,30,13
1645617115,"2022-02-23 11:51:55",5,100,19.467403,1.6557598,4,8,19,3
1645617175,"2022-02-23 11:52:55",5,65,11.520556,1.7531035,5,5,12,4
1645617235,"2022-02-23 11:53:55",5,45,14.099491,1,5,4,14,2
1645617295,"2022-02-23 11:54:55",6,33,119.477554,145.56297,6,3,125,196
1645617355,"2022-02-23 11:55:55",7,32,164.27866,2.7944114,7,3,153,6
1645617415,"2022-02-23 11:56:55",8,37,47.463413,91.367165,7,3,47,141
1645617475,"2022-02-23 11:57:55",8,36,103.24172,2.7610123,7,3,115,6
1645617535,"2022-02-23 11:58:55",8,56,7.314822,1,7,4,7,2
1645617595,"2022-02-23 11:59:55",7,73,17.635965,2.2878828,7,6,18,5
1645617655,"2022-02-23 12:00:55",6,80,13.477487,3.0695102,6,6,13,6
1645617715,"2022-02-23 12:01:55",6,90,19.362514,2.1785793,5,7,19,4
1645617775,"2022-02-23 12:02:55",5,73,9.045164,1.6112728,4,6,9,3
1645617835,"2022-02-23 12:03:55",4,85,7.3204374,1,4,7,7,2
1645617895,"2022-02-23 12:04:55",5,88,5.5749073,1,4,7,6,2
1645617955,"2022-02-23 12:05:55",4,87,2.4245555,1,4,7,2,2
1645618015,"2022-02-23 12:06:55",5,90,6.5958676,1,4,7,7,2
1645618075,"2022-02-23 12:07:55",5,89,7.1531014,1,5,7,7,2
1645618135,"2022-02-23 12:08:55",5,89,11.21364,1.312286,5,7,11,3
1645618195,"2022-02-23 12:09:55",6,90,2.7341042,1,5,7,3,2
1645618255,"2022-02-23 12:10:55",5,90,11.409519,2.142978,5,7,11,4
1645618315,"2022-02-23 12:11:55",6,90,14.088551,2.7122548,6,7,14,5
1645618375,"2022-02-23 12:12:55",6,93,11.512403,1.1721685,5,7,12,2
1645618435,"2022-02-23 12:13:55",5,109,5.7777443,2.1108322,5,9,6,4
1645618495,"2022-02-23 12:14:55",2,276,14.478037,2.6421318,2,22,14,5
1645618555,"2022-02-23 12:15:55",2,357,14.980476,1.2800527,2,28,15,3
1645618615,"2022-02-23 12:16:55",2,314,10.167534,1,2,25,10,2
1645618675,"2022-02-23 12:17:55",2,294,8.228405,1.0721575,2,23,8,2
1645618735,"2022-02-23 12:18:55",2,300,11.625809,1.6549206,2,24,12,3
1645618795,"2022-02-23 12:19:55",2,288,8.116022,1,2,23,8,2
1645618855,"2022-02-23 12:20:55",1,267,2,1,1,21,2,2
1645618915,"2022-02-23 12:21:55",2,240,6.048907,1,2,19,6,2
1645618975,"2022-02-23 12:22:55",2,227,8.67664,1,2,18,9,2
1645619035,"2022-02-23 12:23:55",2,210,20.411448,2.8856843,2,17,20,6
1645619095,"2022-02-23 12:24:55",2,200,7.974225,1,2,16,8,2
1645619155,"2022-02-23 12:25:55",2,187,8.525541,1,2,15,9,2
1645619215,"2022-02-23 12:26:55",0,183,11.356794,1.3802346,0,15,11,3
1645619275,"2022-02-23 12:27:55",0,176,16.34501,1.5830872,0,14,16,3
1645619335,"2022-02-23 12:28:55",0,175,7.8802147,2.1536677,0,14,8,4
1645619395,"2022-02-23 12:29:55",0,170,10.043439,1,0,14,10,2
1645619455,"2022-02-23 12:30:55",0,165,10.898509,1,0,13,11,2
1645619515,"2022-02-23 12:31:55",0,164,11.307776,1.3629075,0,13,11,3
1645619575,"2022-02-23 12:32:55",0,161,6.112651,1.1485139,0,13,6,2
1645619635,"2022-02-23 12:33:55",0,158,9.698888,1.3865514,0,13,10,3
1645619695,"2022-02-23 12:34:55",0,155,7.944233,1,0,12,8,2
1645619755,"2022-02-23 12:35:55",0,0,,,0,0,0,0
1645619815,"2022-02-23 12:36:55",0,152,2,1,0,12,2,2
1645619875,"2022-02-23 12:37:55",0,146,14.406563,2.207536,0,12,14,4
1645619935,"2022-02-23 12:38:55",0,142,18.27446,3.483398,0,11,18,7
1645619995,"2022-02-23 12:39:55",0,142,47.413464,7.602147,0,11,47,15
1645620055,"2022-02-23 12:40:55",0,124,14.737375,1.0601118,0,10,15,2
1645620115,"2022-02-23 12:41:55",0,66,12.6991,12.317741,0,5,13,25
1645620175,"2022-02-23 12:42:55",1,46,14.278943,1,1,4,14,2
1645620235,"2022-02-23 12:43:55",2,45,15.439249,2.2604318,2,4,15,5
1645620295,"2022-02-23 12:44:55",3,36,13.948496,2.5710394,3,3,14,5
1645620355,"2022-02-23 12:45:55",4,48,40.55083,9.31267,4,4,41,19
1645620415,"2022-02-23 12:46:55",5,53,20.746393,1,4,4,21,2
1645620475,"2022-02-23 12:47:55",5,35,2,1,5,3,2,2
1645620535,"2022-02-23 12:48:55",7,50,2,1,6,4,2,2
1645620595,"2022-02-23 12:49:55",6,47,9.521997,1.2303487,5,4,10,2
1645620655,"2022-02-23 12:50:55",5,61,9.703784,1,5,5,10,2
1645620715,"2022-02-23 12:51:55",6,59,2,1,5,5,2,2
1645620775,"2022-02-23 12:52:55",5,68,22.17776,3.5530174,5,5,22,7
1645620835,"2022-02-23 12:53:55",6,59,21.318798,3.5530741,5,5,21,7
1645620895,"2022-02-23 12:54:55",4,65,14.493644,1.6275508,4,5,14,3
1645620955,"2022-02-23 12:55:55",4,81,10.213516,2.958025,4,6,10,6
1645621015,"2022-02-23 12:56:55",3,84,3.958025,1,2,7,4,2
1645621075,"2022-02-23 12:57:55",3,88,8.020805,1.8484256,2,7,8,4
1645621135,"2022-02-23 12:58:55",2,88,2.8484256,1,2,7,3,2
1645621195,"2022-02-23 12:59:55",1,70,10.573179,1,1,6,11,2
1645621255,"2022-02-23 13:00:55",1,50,2,1,1,4,2,2
1645621315,"2022-02-23 13:01:55",1,66,7.270927,1.2275355,1,5,7,2
1645621375,"2022-02-23 13:02:55",1,75,2.2275355,1,1,6,2,2
1645621435,"2022-02-23 13:03:55",2,77,2,1,2,6,2,2
1645621495,"2022-02-23 13:04:55",3,77,7.904616,1,2,6,8,2
1645621555,"2022-02-23 13:05:55",3,78,2,1,3,6,2,2
1645621615,"2022-02-23 13:06:55",3,78,2,1,3,6,2,2
1645621675,"2022-02-23 13:07:55",3,78,5.0772014,2.6372848,3,6,5,5
1645621735,"2022-02-23 13:08:55",3,78,11.663254,1.567852,3,6,12,3
1645621795,"2022-02-23 13:09:55",3,78,2.567852,1,2,6,3,2
1645621855,"2022-02-23 13:10:55",4,77,2,1,4,6,2,2
1645621915,"2022-02-23 13:11:55",4,81,11.852719,1.0036564,4,6,12,2
1645621975,"2022-02-23 13:12:55",4,80,2.0036564,1,4,6,2,2
1645622035,"2022-02-23 13:13:55",3,81,10.802629,2.6221619,3,6,11,5
1645622095,"2022-02-23 13:14:55",4,81,3.6221619,1,4,6,4,2
1645622155,"2022-02-23 13:15:55",3,83,2,1,3,7,2,2
1645622215,"2022-02-23 13:16:55",3,83,2,1,2,7,2,2
1645622275,"2022-02-23 13:17:55",3,84,2,1,2,7,2,2
1645622335,"2022-02-23 13:18:55",2,81,2,1,2,6,2,2
1645622395,"2022-02-23 13:19:55",3,80,2,1,3,6,2,2
1645622455,"2022-02-23 13:20:55",3,74,2,1,3,6,2,2
1645622515,"2022-02-23 13:21:55",3,70,2,1,3,6,2,2
1645622575,"2022-02-23 13:22:55",4,74,2,1,4,6,2,2
1645622635,"2022-02-23 13:23:55",4,75,2,1,4,6,2,2
1645622695,"2022-02-23 13:24:55",4,76,2,1,4,6,2,2
1645622755,"2022-02-23 13:25:55",4,73,2,1,4,6,2,2
1645622815,"2022-02-23 13:26:55",5,73,2,1,4,6,2,2
1645622875,"2022-02-23 13:27:55",4,72,2,1,4,6,2,2
1645622935,"2022-02-23 13:28:55",4,72,2,1,4,6,2,2
1645622995,"2022-02-23 13:29:55",4,71,2,1,4,6,2,2
1645623055,"2022-02-23 13:30:55",5,70,2,1,4,6,2,2
1645623115,"2022-02-23 13:31:55",4,73,2,1,4,6,2,2
1645623175,"2022-02-23 13:32:55",4,74,2,1,4,6,2,2
1645623235,"2022-02-23 13:33:55",3,72,2,1,3,6,2,2
1645623295,"2022-02-23 13:34:55",3,74,2,1,3,6,2,2
1645623355,"2022-02-23 13:35:55",3,73,2,1,3,6,2,2
1645623415,"2022-02-23 13:36:55",3,74,2,1,3,6,2,2
1645623475,"2022-02-23 13:37:55",3,72,2,1,3,6,2,2
1645623535,"2022-02-23 13:38:55",3,71,2,1,3,6,2,2
1645623595,"2022-02-23 13:39:55",3,71,2,1,3,6,2,2
1645623655,"2022-02-23 13:40:55",3,64,2,1,3,5,2,2
1645623715,"2022-02-23 13:41:55",3,56,2,1,3,4,2,2
1645623775,"2022-02-23 13:42:55",3,54,2,1,3,4,2,2
1645623835,"2022-02-23 13:43:55",4,59,2,,4,5,2,0
1645623895,"2022-02-23 13:44:55",3,63,2,1,3,5,2,2
1645623955,"2022-02-23 13:45:55",5,65,2,1,4,5,2,2
1645624015,"2022-02-23 13:46:55",3,68,2,1,3,5,2,2
1645624075,"2022-02-23 13:47:55",3,70,2,1,3,6,2,2
1645624135,"2022-02-23 13:48:55",3,71,2,1,3,6,2,2
1645624195,"2022-02-23 13:49:55",4,70,2,1,4,6,2,2
1645624255,"2022-02-23 13:50:55",4,72,2,1,4,6,2,2
1645624315,"2022-02-23 13:51:55",0,73,2,1,0,6,2,2
1645624375,"2022-02-23 13:52:55",3,73,2,1,3,6,2,2
1645624435,"2022-02-23 13:53:55",4,74,2,1,4,6,2,2
1645624495,"2022-02-23 13:54:55",3,73,2,1,3,6,2,2
1645624555,"2022-02-23 13:55:55",3,75,2,,3,6,2,0
1645625032,"2022-02-23 14:03:52",3,75,2,1,3,6,2,2
1645625092,"2022-02-23 14:04:52",3,75,2,1,3,6,2,2
1645625152,"2022-02-23 14:05:52",3,75,2,1,3,6,2,2
1645625212,"2022-02-23 14:06:52",3,73,2,1,3,6,2,2
1645625272,"2022-02-23 14:07:52",3,74,2,1,3,6,2,2
1645625332,"2022-02-23 14:08:52",3,72,5.075434,4.3147383,3,6,5,9
1645625392,"2022-02-23 14:09:52",4,73,5.3147383,1,4,6,5,2
1645625452,"2022-02-23 14:10:52",3,76,14.797186,2.0117607,3,6,15,4
1645625512,"2022-02-23 14:11:52",3,78,24.54689,3.4360917,3,6,25,7
1645625572,"2022-02-23 14:12:52",3,79,11.570179,1.5663368,3,6,12,3
1645625632,"2022-02-23 14:13:52",3,77,12.593879,1.8306407,3,6,13,4
1645625692,"2022-02-23 14:14:52",3,71,14.883341,1.4763802,3,6,15,3
1645625752,"2022-02-23 14:15:52",3,58,9.472217,2.9197083,3,5,9,6
1645625812,"2022-02-23 14:16:52",3,62,15.921913,1.5790844,3,5,16,3
1645625872,"2022-02-23 14:17:52",3,60,2.5790844,1,3,5,3,2
1645625932,"2022-02-23 14:18:52",3,60,2,1,3,5,2,2
1645625992,"2022-02-23 14:19:52",4,57,2,1,4,5,2,2
1645626052,"2022-02-23 14:20:52",3,61,2,1,3,5,2,2
1645626112,"2022-02-23 14:21:52",4,66,6.86364,2.6377833,4,5,7,5
1645626172,"2022-02-23 14:22:52",3,67,15.409271,2.3132098,3,5,15,5
1645626232,"2022-02-23 14:23:52",4,68,3.3132098,1,4,5,3,2
1645626292,"2022-02-23 14:24:52",3,71,2,1,3,6,2,2
1645626352,"2022-02-23 14:25:52",2,73,16.78346,3.6685693,2,6,17,7
1645626412,"2022-02-23 14:26:52",3,72,4.6685696,1,3,6,5,2
1645626472,"2022-02-23 14:27:52",3,70,8.349569,3.279988,3,6,8,7
1645626532,"2022-02-23 14:28:52",3,71,13.180667,3.1339517,3,6,13,6
1645626592,"2022-02-23 14:29:52",3,70,9.723129,3.931617,3,6,10,8
1645626652,"2022-02-23 14:30:52",3,69,12.131883,1.0800964,3,6,12,2
1645626712,"2022-02-23 14:31:52",3,69,2.0800962,1,3,6,2,2
1645626772,"2022-02-23 14:32:52",4,68,2,1,4,5,2,2
1645626832,"2022-02-23 14:33:52",4,66,6.4213557,3.1754646,4,5,6,6
1645626892,"2022-02-23 14:34:52",4,68,4.1754646,1,4,5,4,2
1645626952,"2022-02-23 14:35:52",4,69,2,1,4,6,2,2
1645627012,"2022-02-23 14:36:52",5,69,2,1,4,6,2,2
1645627072,"2022-02-23 14:37:52",5,70,2,1,4,6,2,2
1645627132,"2022-02-23 14:38:52",4,67,5.100793,4.231915,4,5,5,8
1645627192,"2022-02-23 14:39:52",5,66,5.231915,1,5,5,5,2
1645627252,"2022-02-23 14:40:52",5,66,2,1,5,5,2,2
1645627312,"2022-02-23 14:41:52",6,65,2,1,5,5,2,2
1645627372,"2022-02-23 14:42:52",5,65,2,1,5,5,2,2
1645627432,"2022-02-23 14:43:52",5,65,2,1,5,5,2,2
1645627492,"2022-02-23 14:44:52",5,66,2,1,5,5,2,2
1645627552,"2022-02-23 14:45:52",5,66,2,1,5,5,2,2
1645627612,"2022-02-23 14:46:52",6,66,2,1,5,5,2,2
1645627672,"2022-02-23 14:47:52",6,66,2,1,5,5,2,2
1645627732,"2022-02-23 14:48:52",5,65,2,1,5,5,2,2
1645627792,"2022-02-23 14:49:52",6,64,2,1,5,5,2,2
1645627852,"2022-02-23 14:50:52",6,60,2,1,6,5,2,2
1645627912,"2022-02-23 14:51:52",6,61,2,1,5,5,2,2
1645627972,"2022-02-23 14:52:52",7,63,2,1,6,5,2,2
1645628032,"2022-02-23 14:53:52",6,65,2,1,6,5,2,2
1645628092,"2022-02-23 14:54:52",6,65,2,1,5,5,2,2
1645628152,"2022-02-23 14:55:52",5,66,2,1,5,5,2,2
1645628212,"2022-02-23 14:56:52",5,64,2,1,5,5,2,2
1645628272,"2022-02-23 14:57:52",5,60,2,,5,5,2,0
1645628332,"2022-02-23 14:58:52",6,63,2,1,5,5,2,2
1645628392,"2022-02-23 14:59:52",5,63,2,1,5,5,2,2
1645628452,"2022-02-23 15:00:52",0,64,2,1,0,5,2,2
1645628512,"2022-02-23 15:01:52",5,70,2,1,5,6,2,2
1645628572,"2022-02-23 15:02:52",5,72,2,1,5,6,2,2
1645628632,"2022-02-23 15:03:52",5,68,2,1,5,5,2,2
1645628692,"2022-02-23 15:04:52",6,67,2,1,5,5,2,2
1645628752,"2022-02-23 15:05:52",6,66,2,1,6,5,2,2
