timestamp,latitude,longitude,NO2 (ppb),superato limite, percentuale sup
1650800126,45.033047,7.718733,73.000000,SI 630
1650800126,45.033047,7.718733,76.000000,SI 660
1650800163,45.032349,7.716493,76.000000,SI 660
1650800214,45.031395,7.712845,76.000000,SI 660
1650800214,45.031395,7.712845,68.000000,SI 580
1650800248,45.031326,7.711914,68.000000,SI 580
1650800248,45.031326,7.711914,71.000000,SI 610
1650800287,45.031841,7.712596,71.000000,SI 610
1650800331,45.032749,7.713298,71.000000,SI 610
1650800331,45.032749,7.713298,70.000000,SI 600
1650800376,45.033920,7.714959,70.000000,SI 600
1650800376,45.033920,7.714959,72.000000,SI 620
1650800412,45.034752,7.714171,72.000000,SI 620
1650800470,45.035316,7.716180,72.000000,SI 620
1650800470,45.035316,7.716180,70.000000,SI 600
1650800522,45.035706,7.713186,70.000000,SI 600
1650800522,45.035706,7.713186,69.000000,SI 590
1650800556,45.036324,7.712196,69.000000,SI 590
1650800556,45.036324,7.712196,66.000000,SI 560
1650800596,45.037540,7.712076,66.000000,SI 560
1650800596,45.037540,7.712076,70.000000,SI 600
1650800650,45.040863,7.707323,70.000000,SI 600
1650800706,45.039757,7.711956,70.000000,SI 600
1650800706,45.039757,7.711956,65.000000,SI 550
1650800714,45.039757,7.712808,65.000000,SI 550
1650800745,45.039734,7.713394,65.000000,SI 550
1650800745,45.039734,7.713394,61.000000,SI 510
1650800748,45.042439,7.715442,61.000000,SI 510
1650800778,45.043331,7.716531,61.000000,SI 510
1650800778,45.043331,7.716531,54.000000,SI 440
1650800785,45.043949,7.715625,54.000000,SI 440
1650800808,45.044868,7.713615,54.000000,SI 440
1650800839,45.046337,7.711756,54.000000,SI 440
1650800839,45.046337,7.711756,50.000000,SI 400
1650800873,45.047817,7.709041,50.000000,SI 400
1650800906,45.049862,7.706408,50.000000,SI 400
1650800906,45.049862,7.706408,49.000000,SI 390
1650800940,45.052902,7.707023,49.000000,SI 390
1650800973,45.052765,7.707428,49.000000,SI 390
1650800973,45.052765,7.707428,49.000000,SI 390
1650801005,45.053604,7.699401,49.000000,SI 390
1650801013,45.053982,7.699037,49.000000,SI 390
1650801035,45.054653,7.697944,49.000000,SI 390
1650801035,45.054653,7.697944,53.000000,SI 430
1650801067,45.056183,7.696327,53.000000,SI 430
1650801100,45.057583,7.693602,53.000000,SI 430
1650801100,45.057583,7.693602,49.000000,SI 390
1650801134,45.055977,7.691326,49.000000,SI 390
1650801167,45.059654,7.691385,49.000000,SI 390
1650801167,45.059654,7.691385,49.000000,SI 390
1650801202,45.059795,7.695436,49.000000,SI 390
1650801202,45.059795,7.695436,48.000000,SI 380
1650801204,45.061207,7.693255,48.000000,SI 380
1650801244,45.063034,7.695331,48.000000,SI 380
1650801264,45.062813,7.699129,48.000000,SI 380
1650801264,45.062813,7.699129,56.000000,SI 460
1650801294,45.064323,7.695269,56.000000,SI 460
1650801326,45.064919,7.695612,56.000000,SI 460
1650801326,45.064919,7.695612,54.000000,SI 440
1650801335,45.065151,7.694234,54.000000,SI 440
1650801357,45.065651,7.693181,54.000000,SI 440
1650801373,45.066002,7.692400,54.000000,SI 440
1650801387,45.064953,7.694193,54.000000,SI 440
1650801387,45.064953,7.694193,54.000000,SI 440
1650801421,45.066849,7.689986,54.000000,SI 440
1650801454,45.067474,7.688460,54.000000,SI 440
1650801454,45.067474,7.688460,55.000000,SI 450
1650801488,45.068081,7.686804,55.000000,SI 450
1650801520,45.068684,7.685212,55.000000,SI 450
1650801520,45.068684,7.685212,54.000000,SI 440
1650801530,45.068817,7.684548,54.000000,SI 440
1650801551,45.069302,7.683800,54.000000,SI 440
1650801583,45.070145,7.683353,54.000000,SI 440
1650801583,45.070145,7.683353,72.000000,SI 620
1650801617,45.070885,7.683037,72.000000,SI 620
1650801617,45.070885,7.683037,128.000000,SI 1180
1650801648,45.072140,7.683822,128.000000,SI 1180
1650801710,45.072372,7.684081,128.000000,SI 1180
1650801803,45.072224,7.684203,218.000000,SI 2080
1650801803,45.072224,7.684203,0.000000,NO 2080
