timestamp,latitudine,longitudine,PM25 (ug/m3)
1645696702,45.057739,7.680910,7.964566
1645696719,45.057648,7.680496,7.964566
1645696732,45.057732,7.680915,7.964566
1645697423,45.058155,7.681076,7.770193
1645697423,45.058155,7.681076,9.004879
1645697457,45.057735,7.680935,9.004879
1645697595,45.057487,7.681155,5.087353
1645697595,45.057487,7.681155,7.503575
1645697606,45.057728,7.680938,7.503575
1645697683,45.056747,7.681660,7.503575
1645697683,45.056747,7.681660,10.051853
1645697697,45.057732,7.680939,10.051853
1645698066,45.049950,7.677461,10.197568
1645698154,45.057732,7.680910,6.320374
1645698154,45.057732,7.680910,4.959162
1645698213,45.049950,7.677461,4.959162
1645698213,45.049950,7.677461,8.801004
1645698465,45.061146,7.683481,7.939643
1645698465,45.061146,7.683481,7.452661
1645698508,45.056908,7.680597,7.452661
1645698508,45.056908,7.680597,8.672523
1645698551,45.057732,7.680926,8.672523
1645698551,45.057732,7.680926,7.398530
1645698558,45.057510,7.681253,7.398530
1645698581,45.057739,7.680924,7.398530
1645698629,45.057247,7.680815,7.398530
1645698629,45.057247,7.680815,9.498052
1645698641,45.057732,7.680905,9.498052
1645699028,45.057453,7.680724,7.274757
1645699028,45.057453,7.680724,7.784466
1645699043,45.057739,7.680924,7.784466
1645699157,45.057625,7.681283,10.300818
1645699157,45.057625,7.681283,8.453849
1645699210,45.057735,7.680924,8.453849
1645699210,45.057735,7.680924,8.353689
1645699950,45.057854,7.680072,10.715011
1645699950,45.057854,7.680072,7.663577
1645699963,45.057739,7.680911,7.663577
1645703612,45.057747,7.680944,8.007291
1645703612,45.057747,7.680944,10.508849
1645703961,45.057747,7.680941,12.363780
1645703961,45.057747,7.680941,7.648156
1645703961,45.057747,7.680941,7.516217
1645707269,45.057724,7.680932,4.239765
1645707276,45.057610,7.681335,4.239765
1645707276,45.057610,7.681335,1.000000
1645707309,45.056896,7.683182,1.000000
1645707342,45.057812,7.684674,1.000000
1645707342,45.057812,7.684674,2.146902
1645707373,45.059441,7.685766,2.146902
1645707387,45.059772,7.686043,2.146902
1645707468,45.060406,7.686506,8.167568
1645707468,45.060406,7.686506,3.475161
1645707501,45.061592,7.687378,3.475161
1645707532,45.062717,7.687079,3.475161
1645707532,45.062717,7.687079,3.526435
1645707564,45.064842,7.686519,3.526435
1645707572,45.064487,7.687344,3.526435
1645707596,45.064934,7.687887,3.526435
1645707596,45.064934,7.687887,3.779014
1645707625,45.065620,7.688313,3.779014
1645707658,45.066933,7.689352,3.779014
1645707658,45.066933,7.689352,2.441423
1645707689,45.067669,7.689975,2.441423
1645707721,45.068111,7.690152,2.441423
1645707721,45.068111,7.690152,1.000000
1645707782,45.069344,7.690994,1.000000
1645707782,45.069344,7.690994,5.766734
1645707813,45.070488,7.691896,5.766734
1645707818,45.070831,7.692074,1.776973
1645707844,45.071396,7.692979,1.776973
1645707866,45.071312,7.692536,1.776973
1645707937,45.071548,7.692772,1.000000
1645707937,45.071548,7.692772,1.000000
1645708003,45.071053,7.692410,1.000000
1645708003,45.071053,7.692410,1.000000
1645708035,45.071484,7.692522,1.000000
1645708101,45.071121,7.692397,1.000000
1645708101,45.071121,7.692397,1.927534
1645708133,45.070908,7.693382,1.927534
1645708133,45.070908,7.693382,1.927534
1645708165,45.069695,7.694412,1.927534
1645708195,45.069176,7.695350,1.927534
1645708195,45.069176,7.695350,7.930221
1645708203,45.068771,7.695845,7.930221
1645708226,45.068054,7.696021,7.930221
1645708257,45.067089,7.697293,7.930221
1645708257,45.067089,7.697293,2.389032
1645708292,45.066265,7.698008,2.389032
1645708325,45.065712,7.698448,2.389032
1645708325,45.065712,7.698448,1.000000
1645708359,45.064774,7.697788,1.000000
1645708359,45.064774,7.697788,1.000000
1645708390,45.064049,7.696241,1.000000
1645708423,45.063015,7.698086,1.000000
1645708423,45.063015,7.698086,1.000000
1645708456,45.061954,7.697546,1.000000
1645708487,45.061821,7.696978,1.000000
1645708487,45.061821,7.696978,11.154822
1645708520,45.059719,7.695508,11.154822
1645708553,45.058666,7.694310,11.154822
1645708553,45.058666,7.694310,8.055284
1645708586,45.057976,7.693557,8.055284
1645708621,45.057518,7.693027,8.055284
1645708621,45.057518,7.693027,1.498383
1645708653,45.056290,7.692207,1.498383
1645708685,45.055222,7.691564,3.243203
1645708716,45.054085,7.691098,3.243203
1645708716,45.054085,7.691098,1.000000
1645708750,45.053028,7.690027,1.000000
1645708781,45.052277,7.689551,1.000000
1645708781,45.052277,7.689551,2.301431
1645708814,45.052032,7.690017,2.301431
1645708847,45.053185,7.691379,2.301431
1645708847,45.053185,7.691379,3.406574
1645708881,45.052879,7.691866,3.406574
1645708915,45.052158,7.691421,3.406574
1645708915,45.052158,7.691421,1.000000
1645708981,45.052147,7.691939,1.000000
1645708981,45.052147,7.691939,1.000000
1645709004,45.052013,7.691262,1.000000
1645709023,45.052105,7.691869,1.000000
1645709023,45.052105,7.691869,1.000000
1645709055,45.052006,7.692493,1.000000
1645709089,45.051804,7.691611,1.000000
1645709089,45.051804,7.691611,1.718327
1645709121,45.050957,7.692177,1.718327
1645709155,45.051865,7.691448,1.718327
1645709155,45.051865,7.691448,1.000000
1645709186,45.049656,7.689943,1.000000
1645709221,45.048943,7.690383,1.000000
1645709221,45.048943,7.690383,1.000000
1645709252,45.048687,7.690160,1.000000
1645709289,45.048946,7.690365,1.000000
1645709289,45.048946,7.690365,1.000000
1645709321,45.048168,7.690025,1.000000
1645709321,45.048168,7.690025,1.352173
1645709352,45.047344,7.690676,1.352173
1645709384,45.048649,7.690505,1.352173
1645709384,45.048649,7.690505,1.864236
1645709388,45.048222,7.691397,1.864236
1645709419,45.047947,7.691825,1.864236
1645709484,45.047832,7.692266,1.864236
1645709484,45.047832,7.692266,1.000000
1645709517,45.047821,7.693189,1.000000
1645709517,45.047821,7.693189,1.000000
1645709552,45.047951,7.693656,1.000000
1645709583,45.047684,7.693496,1.000000
1645709583,45.047684,7.693496,36.633377
1645709620,45.047726,7.694127,36.633377
1645709620,45.047726,7.694127,1.000000
1645709685,45.047146,7.694077,1.000000
1645709685,45.047146,7.694077,1.703480
1645709718,45.047672,7.693494,1.703480
1645709749,45.047512,7.693932,1.703480
1645709749,45.047512,7.693932,4.450193
1645709785,45.045319,7.694282,4.450193
1645709818,45.044971,7.694142,4.450193
1645709818,45.044971,7.694142,50.187710
1645709849,45.044685,7.694709,50.187710
1645709855,45.044437,7.694346,50.187710
1645709855,45.044437,7.694346,1.000000
1645709887,45.043739,7.694272,1.000000
1645709919,45.043682,7.694745,1.000000
1645709919,45.043682,7.694745,1.000000
1645710085,45.043129,7.696470,1.703377
1645710085,45.043129,7.696470,1.000000
1645710119,45.042625,7.696527,1.000000
1645710119,45.042625,7.696527,1.000000
1645710150,45.042866,7.696923,1.000000
1645710187,45.042702,7.696450,1.000000
1645710187,45.042702,7.696450,1.000000
1645710213,45.042908,7.696930,1.000000
1645710220,45.042675,7.696542,46.509674
1645710245,45.043110,7.696933,46.509674
1645710374,45.042854,7.697082,15.835823
1645710374,45.042854,7.697082,40.649647
1645710406,45.042480,7.699351,40.649647
1645710406,45.042480,7.699351,23.059425
1645710475,45.042110,7.700419,23.059425
1645710475,45.042110,7.700419,60.265392
1645710496,45.042049,7.700799,60.265392
1645710520,45.041973,7.701167,60.265392
1645710520,45.041973,7.701167,27.988377
1645710561,45.041763,7.701429,27.988377
1645710584,45.041508,7.701308,27.988377
1645710584,45.041508,7.701308,1.000000
1645710632,45.041553,7.701691,1.000000
1645710651,45.041645,7.702060,1.000000
1645710651,45.041645,7.702060,1.000000
1645710678,45.041607,7.702439,1.000000
1645710699,45.041496,7.702801,1.000000
1645710699,45.041496,7.702801,1.680676
1645710724,45.041229,7.702885,1.680676
1645710748,45.040958,7.702836,1.680676
1645710767,45.040691,7.702769,1.680676
1645710767,45.040691,7.702769,1.000000
1645710786,45.040447,7.702603,1.000000
1645710804,45.040546,7.703005,1.000000
1645710863,45.040615,7.704624,1.000000
1645710863,45.040615,7.704624,1.000000
1645710868,45.040554,7.703907,1.000000
1645710895,45.040623,7.704629,1.000000
1645710895,45.040623,7.704629,1.000000
1645710900,45.040985,7.704663,1.000000
1645710932,45.041153,7.705628,1.000000
1645710965,45.041103,7.706808,1.000000
1645710965,45.041103,7.706808,1.000000
1645710996,45.040955,7.705673,1.000000
1645710996,45.040955,7.705673,1.000000
1645711030,45.040924,7.706151,1.000000
1645711061,45.040894,7.706682,1.000000
1645711061,45.040894,7.706682,1.000000
1645711095,45.040874,7.707126,1.000000
1645711128,45.040642,7.707485,1.000000
1645711128,45.040642,7.707485,1.000000
1645711161,45.039288,7.709741,1.000000
1645711194,45.038857,7.710830,1.000000
1645711194,45.038857,7.710830,1.000000
1645711227,45.038715,7.711380,1.000000
1645711292,45.038425,7.711778,1.000000
1645711292,45.038425,7.711778,1.000000
1645711424,45.037373,7.713787,1.000000
1645711424,45.037373,7.713787,1.000000
1645711455,45.036873,7.713724,1.000000
1645711522,45.036465,7.712745,1.000000
1645711522,45.036465,7.712745,1.000000
1645711553,45.036243,7.712088,1.000000
1645711553,45.036243,7.712088,1.000000
1645711559,45.036259,7.712565,1.000000
1645711625,45.036015,7.712961,1.000000
1645711625,45.036015,7.712961,1.000000
1645711688,45.035969,7.713403,1.000000
1645711688,45.035969,7.713403,1.000000
1645711724,45.035217,7.715028,1.000000
1645711724,45.035217,7.715028,1.000000
1645711756,45.035309,7.715934,1.000000
1645711789,45.035603,7.716801,1.000000
1645711789,45.035603,7.716801,1.000000
1645711854,45.035572,7.717424,1.000000
1645711854,45.035572,7.717424,1.000000
1645711957,45.035580,7.717880,1.000000
1645711957,45.035580,7.717880,1.134911
1645712057,45.035561,7.718293,1.134911
1645712057,45.035561,7.718293,1.000000
1645712123,45.035427,7.718950,1.000000
1645712123,45.035427,7.718950,1.000000
1645712157,45.035416,7.719413,1.000000
1645712157,45.035416,7.719413,1.000000
1645712189,45.035385,7.719899,1.000000
1645712222,45.035381,7.720320,1.000000
1645712222,45.035381,7.720320,1.000000
1645712287,45.034016,7.723313,1.000000
1645712287,45.034016,7.723313,1.000000
1645712320,45.033588,7.723605,1.000000
1645712320,45.033588,7.723605,1.000000
1645712352,45.033272,7.723890,1.000000
1645712521,45.033031,7.724247,1.000000
1645712521,45.033031,7.724247,1.000000
1645712603,45.032990,7.724119,1.000000
1645712603,45.032990,7.724119,1.000000
